port1,port2,sim_score
KÖGE,GRENÅ,0.9008713467697153
Buyukcekmece,Erdek,0.900744602146394
MARIEHAMN,LÅNGNÄS,0.9006988405097079
Burgas,Varna,0.9006682449773493
STOCKHOLM,NYNÄSHAMN,0.9001880332940128
VAASA,PALDISKI,0.8999781042526873
KIEL,HARAHOLMEN,0.8998825266298837
Parainen,KASKINEN,0.8997376633886547
GRENÅ,SILLAMÄE,0.8996983779128177
Yumurtalik Bay,Iskenderun,0.8996468541479004
Patmos,Finike,0.8996079330151703
SAINT PETERSBURG,KASKINEN,0.8995857839306229
GRENÅ,SAINT PETERSBURG,0.8995734966653001
Eckerö,HELSINKI/HELSINGFORS,0.8993494123831748
PIETARSAARI,PORI/MÄNTYLUOTO,0.8993439746469829
KOVERHAR,SAINT PETERSBURG,0.8992402346894288
YSTAD,VÄSTERVIK,0.899206824363854
KIEL,BROFJORDEN,0.8991503784824891
Kos,Patmos,0.8990400647752073
PIETARSAARI,HUDIKSVALL,0.8989706893429361
KARLSHAMN,SILLAMÄE,0.8988466678129282
PRIMORSK,VAASA,0.8988175934414899
PRIMORSK,SKELLEFTEHAMN,0.8987629372055658
RAUMA,LÅNGNÄS,0.8987493631189525
Poti,Hopa,0.8985937022251077
HARGSHAMN,KALAJOKI,0.8983177996548951
Fethiye,Gulluk,0.8981853376732153
UST-LUGA,SKELLEFTEHAMN,0.8979946788059173
PRIMORSK,VÄSTERVIK,0.8977993789526941
Tel Aviv,Hadera,0.8977287596189638
HELSINKI/HELSINGFORS,KOVERHAR,0.8975477829747343
TRELLEBORG,KLINTEHAMN,0.8975112803975188
TRELLEBORG,HUDIKSVALL,0.8974105385935289
KIEL,TORNIO,0.8972855335324964
HARAHOLMEN,SÖDERHAMN,0.897189028760713
HELSINKI/HELSINGFORS,HALMSTAD,0.8970905815060958
KEMI,MUUGA,0.8966607690526135
HANKO/HANGÖ,ÅHUS,0.8965834608857377
MARIEHAMN,KLINTEHAMN,0.896397124556017
RAUMA,VÄSTERVIK,0.8963550725727397
PALDISKI,TORNIO,0.8962804661754193
Finike,Anamur,0.8962297732174722
KIEL,SKUTSKÄR,0.896124704421464
Idhra (Hydra),Lavrion (Laurium),0.8961128090659581
Novorossiysk,Gulluk,0.8960099803988397
KOVERHAR,PALDISKI,0.8959897256763057
KEMI,MARIEHAMN,0.8959149979452153
HANKO/HANGÖ,HOLMSUND,0.8958989522050875
PALDISKI,SAINT PETERSBURG,0.8956887687803714
KOVERHAR,HARAHOLMEN,0.8956750954152961
Diliskelesi,Novorossiysk,0.8956541062084703
SKUTSKÄR,LOKSA,0.8956028501249759
Amorgos,Syros (Syra),0.8954222447140621
VÄSTERVIK,OULU,0.8952942097165651
LIDKÖPING,OTTERBÄCKEN,0.8952488804220137
OULU,SILLAMÄE,0.8950877198197611
VAASA,SKÖLDVIK,0.8950371592163596
RAAHE,KALAJOKI,0.8949980764454337
HARGSHAMN,RAAHE,0.8949832162571623
TROLLHÄTTAN,LIDKÖPING,0.8949739693754318
PALDISKI,SKELLEFTEHAMN,0.894929507844403
VENTSPILS,SÖDERHAMN,0.894898131371701
Tuapse,Bandirmar,0.8948902977226348
Rhodes,Anamur,0.8948585185025043
OSKARSHAMN,PIETARSAARI,0.8948058517693067
RONEHAMN,GRISSLEHAMN,0.8945753041283666
Kalimnos Island,Akdeniz,0.894503143819655
KOVERHAR,SILLAMÄE,0.894408814290924
Sariyer,Erdek,0.8943537288726884
FREDRIKSHAMN,LOKSA,0.8943357245184657
RAUMA,KLINTEHAMN,0.8942672152074697
SKÖLDVIK,HARAHOLMEN,0.8941171540426776
KIEL,GRENÅ,0.8940856930656074
VÄSTERVIK,KARLSKRONA,0.894047861488709
VÄSTERVIK,LOKSA,0.8940224338598486
Mersin,Marmaris,0.8939869938405652
Diliskelesi,Tuapse,0.8939537579990037
Bodrum,Akdeniz,0.8938512867270971
KARLSHAMN,HUDIKSVALL,0.8938046972627123
STRÖMSTAD,ÅMÅL,0.8936961428382068
VAASA,LOKSA,0.8936011450591712
LOKSA,KOKKOLA,0.8935838623647129
Bodrum,Rhodes,0.8935624489184902
VENTSPILS,OULU,0.8935164161574758
Eckerö,PRIMORSK,0.8935136604107111
SIMRISHAMN,HALMSTAD,0.8934642730616906
SAINT PETERSBURG,OULU,0.8934084260773023
HANKO/HANGÖ,KARLSHAMN,0.8933069831472965
RONEHAMN,HALMSTAD,0.8932643100548953
Thira,Kalimnos Island,0.893220863665189
OSKARSHAMN,STORUGNS,0.8932090658583112
SKUTSKÄR,KASKINEN,0.8931028071576583
Samsun,Inebolu,0.8930525359162862
Mudanya,Tuapse,0.8928762453651041
HOLMSUND,KLINTEHAMN,0.8928330123603796
Aamshite,El Aabde,0.892800147881188
NAANTALI/NÅDENDAL,OULU,0.8927925040552909
SIMRISHAMN,GRENÅ,0.8927688428286519
VENTSPILS,KASKINEN,0.8924545378239411
HOLMSUND,UST-LUGA,0.8922884439597842
KOVERHAR,UUSIKAUPUNKI/NYSTAD,0.8921313005007492
VISBY,KARLSHAMN,0.89206183129753
MUUGA,SILLAMÄE,0.8919801507072339
TALLIN,SKUTSKÄR,0.8919722775709169
KALAJOKI,ÖREGRUND,0.8919541875061823
VISBY,MUUGA,0.8919313708463441
HARAHOLMEN,SKUTSKÄR,0.8919291292993402
Eckerö,LOKSA,0.8917998822979901
KEMI,KASKINEN,0.8917844179698282
VISBY,TRELLEBORG,0.8917766185033319
Patmos,Gulluk,0.89167975433599
Rhodes,Akdeniz,0.8916715718601137
PRIMORSK,STRÖMSTAD,0.8916082127570973
SKELLEFTEHAMN,KLINTEHAMN,0.8915861410783883
Ain El Mraisse _El Jisr,El Aabde,0.8914964036859878
PIETARSAARI,SKELLEFTEHAMN,0.8914244568230385
Thira,Akdeniz,0.8911273859330535
SAINT PETERSBURG,SÖDERHAMN,0.8910356406522468
SIMRISHAMN,SÖDERHAMN,0.8910277919902282
TROLLHÄTTAN,KRISTINEHAMN,0.8910198359672498
LÅNGNÄS,OULU,0.8909439220032013
RONEHAMN,MARIEHAMN,0.8907719967722294
Novorossiysk,Varna,0.8907432133046883
OULU,ÅHUS,0.890571587249928
ÅHUS,KOKKOLA,0.8903960806033568
VÄSTERVIK,PORI/MÄNTYLUOTO,0.890364272430308
HELSINKI/HELSINGFORS,PALDISKI,0.8903609376560595
RONEHAMN,SKELLEFTEHAMN,0.8902476444220302
HALMSTAD,SAINT PETERSBURG,0.8901900445550762
FREDRIKSHAMN,ÅMÅL,0.8901624035613986
SÖLVESBORG,SAINT PETERSBURG,0.8901527798564408
FREDRIKSHAMN,SILLAMÄE,0.8899568949833908
HELSINKI/HELSINGFORS,VARBERG,0.8898691240423785
HELSINKI/HELSINGFORS,FREDRIKSHAMN,0.8898079194869642
RONEHAMN,TORNIO,0.8897179666353756
Ceyhan,Iskenderun,0.8895281930066422
Lavrion (Laurium),Canakkale,0.8894129429613885
RONEHAMN,GRENÅ,0.8893746732572088
Ashdod,Limassol,0.8892020094444484
Mersin,Patmos,0.8891768401268759
UST-LUGA,SÖDERHAMN,0.8891047710000156
Agio Theodoroi,Lavrion (Laurium),0.8890718308207104
SAINT PETERSBURG,HOLMSUND,0.8889313591140476
Tasucu,Anamur,0.8889199279875063
Mersin,Finike,0.8888361289329556
HALMSTAD,DEGERHAMN,0.8887681591921253
GRISSLEHAMN,KLINTEHAMN,0.8886429113413152
PIETARSAARI,SÖDERHAMN,0.8885529043648228
KEMI,KALAJOKI,0.8885339053506984
TALLIN,SILLAMÄE,0.8884977993608736
OSKARSHAMN,KASKINEN,0.8883643333550532
TROLLHÄTTAN,UDDEVALLA,0.8882938101278419
RONEHAMN,PALDISKI,0.8878796237807058
Eckerö,VÄSTERVIK,0.8878347997086877
HALMSTAD,VENTSPILS,0.8876123531645439
Haifa,Ashkelon,0.8875746109327873
PALDISKI,HUDIKSVALL,0.8875562531262496
KEMI,PALDISKI,0.8875517790349817
Syros (Syra),Samos,0.8874631844475627
Ambarli,Tuapse,0.8874062770980404
RONEHAMN,SÖLVESBORG,0.8872802392528283
SILLAMÄE,SKELLEFTEHAMN,0.8872567180448755
MUUGA,UST-LUGA,0.8872368901064921
KIEL,FREDRIKSHAMN,0.8867327007946758
FALKENBERG,UST-LUGA,0.8866993990675741
SILLAMÄE,KUNDA,0.8866979247233966
VISBY,PIETARSAARI,0.8866621605791164
VAASA,KLINTEHAMN,0.8864759564292795
HALMSTAD,SILLAMÄE,0.88647311612509
SILLAMÄE,KASKINEN,0.8864636808272791
RONEHAMN,VARBERG,0.8863391328308566
HÖNSÄTER,GRUVÖN,0.8863097221683057
MARIEHAMN,PALDISKI,0.8862042302207875
OSKARSHAMN,KOKKOLA,0.8861066472519523
Ashdod,Paphos,0.8860510546181584
HELSINKI/HELSINGFORS,KASKINEN,0.8860192057970434
YSTAD,SKUTSKÄR,0.8859908336787554
Nea Karvali,Thasos,0.8859885612050444
UUSIKAUPUNKI/NYSTAD,ÅHUS,0.8859859907626261
Braila,Ust Dunaysk,0.8858720634027688
RONEHAMN,LULEÅ,0.8858460377004334
TRELLEBORG,LOKSA,0.8857499065965787
DEGERHAMN,KOVERHAR,0.8856202962176025
PRIMORSK,KUNDA,0.8856109975020001
SKÖLDVIK,MARIEHAMN,0.885563004026781
SIMRISHAMN,OULU,0.8853963897520498
SIMRISHAMN,VARBERG,0.8851951185000748
GRISSLEHAMN,UST-LUGA,0.8851871651492471
OSKARSHAMN,TORNIO,0.8851858005165671
KASKINEN,KLINTEHAMN,0.8850931691778756
BÅLSTA,NYNÄSHAMN,0.885087951918724
GRISSLEHAMN,PIETARSAARI,0.8850140878537577
MARIEHAMN,SILLAMÄE,0.8847857805066839
Yali Island,Mersin,0.8847103337674169
RAAHE,KOKKOLA,0.8845047208450293
RAAHE,SKUTSKÄR,0.8844757254376981
FREDRIKSHAMN,Agnesberg,0.8843586894356191
MARIEHAMN,UST-LUGA,0.8840084466604224
SIMRISHAMN,KASKINEN,0.8839703384057479
HARAHOLMEN,SILLAMÄE,0.883859405589157
VÄSTERÅS,Bar,0.8837622607170861
VÄSTERÅS,Zelenika,0.8837622590259896
RONEHAMN,KEMI,0.8837508764176514
FREDRIKSHAMN,SAINT PETERSBURG,0.8837485530149382
OSKARSHAMN,LULEÅ,0.88344231565152
PRIMORSK,GRISSLEHAMN,0.8833971790407916
SÖDERTÄLJE,Bar,0.8833401390021676
SÖDERTÄLJE,Zelenika,0.8833401253712189
TORNIO,SILLAMÄE,0.8830753883688381
GRENÅ,VENTSPILS,0.883039120745164
VENTSPILS,HOLMSUND,0.8830049838568061
KIEL,PALDISKI,0.8829331742702451
VARBERG,SAINT PETERSBURG,0.8828248332827962
LÅNGNÄS,HOLMSUND,0.8827658307021171
KEMI,PIETARSAARI,0.8826647081003278
KIEL,KEMI,0.8824367924624303
ÅHUS,UST-LUGA,0.8822333323625803
GRISSLEHAMN,ÖREGRUND,0.8821171697525878
DEGERHAMN,PIETARSAARI,0.8820459981880983
SKUTSKÄR,SILLAMÄE,0.8819717119307448
Gocek,Gulluk,0.8819190017198749
VAASA,MUUGA,0.8818390568588121
VARBERG,DEGERHAMN,0.8817971289443824
UST-LUGA,KUNDA,0.8817221707608677
RONEHAMN,HARAHOLMEN,0.8815804726515885
KARLSHAMN,OULU,0.881470024856948
LOKSA,KASKINEN,0.8814619663004927
BROFJORDEN,SILLAMÄE,0.8814234271637292
HELSINKI/HELSINGFORS,BROFJORDEN,0.8812260491525885
RONEHAMN,SKUTSKÄR,0.8811819593597445
YSTAD,Eckerö,0.8810902125425684
UST-LUGA,KASKINEN,0.8810167227053485
PIETARSAARI,SILLAMÄE,0.880924854867687
TORNIO,UST-LUGA,0.8808809590280298
PRIMORSK,KOVERHAR,0.8808606527207598
RAUMA,MUUGA,0.8807277580678576
VARBERG,SILLAMÄE,0.8805330117690238
ÖREGRUND,SKELLEFTEHAMN,0.8803973103339584
HELSINGÖR,SKÖLDVIK,0.8803969107434755
Ashdod,Vassiliko,0.8802913070111464
KIEL,KALAJOKI,0.8802770386655067
RONEHAMN,BROFJORDEN,0.8802507126134305
VÄSTERVIK,KASKINEN,0.8801534835893374
GRISSLEHAMN,PALDISKI,0.8800895491974259
MUUGA,UUSIKAUPUNKI/NYSTAD,0.8800866714743827
NYNÄSHAMN,KAPELLSKÄR,0.8797112765849583
Naxos,Rhodes,0.8793123162171774
Dhekelia,Ashdod,0.8792655154394682
OULU,LOKSA,0.8792641062915753
STRÖMSTAD,UST-LUGA,0.8790922573956863
VARBERG,VENTSPILS,0.8790805119102832
VAASA,ÅHUS,0.8789967280516565
KARLSHAMN,UST-LUGA,0.878825059735656
OSKARSHAMN,HUDIKSVALL,0.8785191830650797
OSKARSHAMN,VAASA,0.8785023768514182
KIEL,KÖPENHAMN,0.8784715545481335
KIEL,HELSINGÖR,0.8781998602526861
HELSINKI/HELSINGFORS,SÖDERHAMN,0.8781917140427072
KEMI,HARAHOLMEN,0.8781856623890103
SKÖLDVIK,HOLMSUND,0.8780280416862435
PRIMORSK,ÅMÅL,0.8779992762235754
MUUGA,PORI/MÄNTYLUOTO,0.8776495218915622
NAANTALI/NÅDENDAL,KUNDA,0.8776232288180661
SKÖLDVIK,ÅHUS,0.8774892119791207
TORNIO,LOKSA,0.8774279199294054
DEGERHAMN,KALAJOKI,0.8774219261614462
MARIEHAMN,SAINT PETERSBURG,0.8774147909943865
PRIMORSK,MARIEHAMN,0.8773871217988968
RONEHAMN,FREDRIKSHAMN,0.8773307122850394
Samsun,Cide,0.8772095821448197
BROFJORDEN,SAINT PETERSBURG,0.8771961776483821
Canakkale,Otranto,0.8771559258930075
GRISSLEHAMN,SAINT PETERSBURG,0.877102150927718
Mudanya,Novorossiysk,0.8770341280670371
SILLAMÄE,KLINTEHAMN,0.8769308620654326
HANKO/HANGÖ,GRENÅ,0.8769067934551379
SIMRISHAMN,FREDRIKSHAMN,0.8767414507567998
HELSINKI/HELSINGFORS,TALLIN,0.8767349723720436
BROFJORDEN,LOKSA,0.876531362856862
HARAHOLMEN,SAINT PETERSBURG,0.8762134054379759
HARGSHAMN,GRISSLEHAMN,0.8761813703097564
RAAHE,HARAHOLMEN,0.8760723409939053
Eckerö,PALDISKI,0.8759276303750896
OULU,UST-LUGA,0.8758965615416432
RAAHE,SÖDERHAMN,0.8758484768739179
MUUGA,SKELLEFTEHAMN,0.8758413701822738
PALDISKI,SÖDERHAMN,0.8756714098725576
SKÖLDVIK,SKELLEFTEHAMN,0.8755893571237762
GRENÅ,TALLIN,0.8755036299907811
MALMÖ,SKÖLDVIK,0.8753293982249187
VÄSTERVIK,KLINTEHAMN,0.8752855574603531
MUUGA,SÖDERHAMN,0.8752722950205214
Skiathos,Kymi (Kimi),0.8750925176386553
KIEL,MALMÖ,0.8749466113735956
KOVERHAR,VENTSPILS,0.8749430717363068
KIEL,KÖGE,0.8748068185267032
RONEHAMN,KOVERHAR,0.8746888466566781
DEGERHAMN,BROFJORDEN,0.8745139892967155
KARLSHAMN,KOKKOLA,0.8744706439914061
DEGERHAMN,MUUGA,0.8743326703126153
HÖGANÄS,SKÖLDVIK,0.8742798764966881
SKUTSKÄR,ÖREGRUND,0.874253867112509
HELSINKI/HELSINGFORS,SÖLVESBORG,0.874218085868867
KEMI,LOKSA,0.8742127264543632
OSKARSHAMN,UUSIKAUPUNKI/NYSTAD,0.874113387854754
KARLSHAMN,SKÖLDVIK,0.874094593404277
HANKO/HANGÖ,SKELLEFTEHAMN,0.8739964392143954
KÖPENHAMN,RONEHAMN,0.8739960506431426
RAUMA,Parainen,0.8739126585819839
GRENÅ,DEGERHAMN,0.8738699422961325
HELSINGBORG,SKÖLDVIK,0.8738075563647975
Syros (Syra),Thira,0.8735907681378676
TORNIO,ÖREGRUND,0.8735413701094177
TALLIN,SAINT PETERSBURG,0.8734713789583108
UUSIKAUPUNKI/NYSTAD,NAANTALI/NÅDENDAL,0.8734131973082429
STRÖMSTAD,SKÖLDVIK,0.8732987818409906
BROFJORDEN,KUNDA,0.8731669176655807
LANDSKRONA,SKÖLDVIK,0.8731093205935883
TROLLHÄTTAN,SKOGHALL,0.8728973142204572
GRISSLEHAMN,SILLAMÄE,0.8727534592659375
KARLSHAMN,UUSIKAUPUNKI/NYSTAD,0.8727425777013298
SAINT PETERSBURG,SKELLEFTEHAMN,0.8727326842822856
Gulluk,Kas,0.8726751431532747
Tuzla,Tuapse,0.8725905358236478
PRIMORSK,HOLMSUND,0.8725353122425846
HELSINGÖR,HELSINKI/HELSINGFORS,0.8723872379860389
VÄSTERVIK,SÖDERHAMN,0.8723010663941874
YSTAD,SÖDERHAMN,0.8722746131443117
PRIMORSK,SÖDERHAMN,0.8719474458878027
HANKO/HANGÖ,MUUGA,0.8719335793689561
SIMRISHAMN,HOLMSUND,0.8718232684806876
HALMSTAD,KLINTEHAMN,0.8718034892489598
LÅNGNÄS,KOKKOLA,0.8717328602332892
VAASA,RAAHE,0.8717281717560791
RAAHE,KASKINEN,0.8716260980731446
KÖPENHAMN,HELSINKI/HELSINGFORS,0.8715287808014521
SIMRISHAMN,KÖPENHAMN,0.8715078840827456
KIEL,LANDSKRONA,0.8714664870203361
KÖGE,HELSINKI/HELSINGFORS,0.8713980627786735
LOKSA,SKELLEFTEHAMN,0.8713918810887512
VISBY,KOVERHAR,0.8713895776830706
YSTAD,HANKO/HANGÖ,0.8712819863635695
VISBY,TALLIN,0.8711026280520522
VENTSPILS,PALDISKI,0.8710127855670585
PALDISKI,KASKINEN,0.8710032912811204
KEMI,UST-LUGA,0.8709832139750606
Eckerö,LÅNGNÄS,0.8709512136787316
Derince,Tuapse,0.8708366659012932
TORNIO,SAINT PETERSBURG,0.870831104849497
BROFJORDEN,TALLIN,0.8707517560341239
HELSINKI/HELSINGFORS,OULU,0.8706932790622377
HELSINGÖR,RONEHAMN,0.8703703146900073
SIMRISHAMN,KOVERHAR,0.8703650232528576
SKÖLDVIK,OULU,0.8702855434837545
HARAHOLMEN,LOKSA,0.8702343966251012
SÖLVESBORG,SILLAMÄE,0.8702343653938576
GRENÅ,ÅMÅL,0.8702212374305668
LOKSA,SÖDERHAMN,0.8701863665079052
KIEL,HELSINGBORG,0.8701346185247331
KÖGE,RONEHAMN,0.8699501218673323
Kalimnos Island,Anamur,0.8699318791781132
KÖGE,SKÖLDVIK,0.869838981001849
KIEL,KOVERHAR,0.8698377582274398
SIMRISHAMN,KÖGE,0.8697596799345093
RAAHE,OULU,0.8696992067933049
NYNÄSHAMN,Bar,0.8696745711454942
NYNÄSHAMN,Zelenika,0.8696745507017858
KÖPENHAMN,SKÖLDVIK,0.8696632152262148
HALMSTAD,LOKSA,0.8696280956268972
KOVERHAR,KUNDA,0.8694622658359944
HELSINGÖR,SILLAMÄE,0.8693974158754246
MARIESTAD,LIDKÖPING,0.8693567486620533
SÖLVESBORG,DEGERHAMN,0.8693317250839839
YSTAD,VAASA,0.8693162482218836
RAAHE,TORNIO,0.8692999378256059
HARGSHAMN,HOLMSUND,0.8692915104519622
PRIMORSK,LULEÅ,0.8692424170798754
DEGERHAMN,TALLIN,0.8691858388077258
PALDISKI,KALAJOKI,0.868975932296263
KOVERHAR,UST-LUGA,0.8688972437872367
UST-LUGA,ÅMÅL,0.8685661471792849
STORUGNS,KEMI,0.8685250465253722
VARBERG,KLINTEHAMN,0.8684083855968467
PALDISKI,HOLMSUND,0.8683952961083373
PALDISKI,OULU,0.8683300441926293
SIMRISHAMN,PALDISKI,0.8682416860390861
VENTSPILS,TORNIO,0.8680795159972643
KEMI,VENTSPILS,0.8680588663640726
TRELLEBORG,TALLIN,0.8680188260555997
KÖPENHAMN,SILLAMÄE,0.8680185413353609
LULEÅ,UST-LUGA,0.8680068128089324
GRENÅ,Agnesberg,0.8679652952490724
Kos,Anamur,0.8678149489921141
KIEL,HÖGANÄS,0.8677555354937494
PRIMORSK,KASKINEN,0.8676141834616948
MALMÖ,HELSINKI/HELSINGFORS,0.8675319724317896
HELSINKI/HELSINGFORS,HOLMSUND,0.867526292189933
KEMI,SAINT PETERSBURG,0.8675000785923208
FREDRIKSHAMN,VENTSPILS,0.8674973020962305
OSKARSHAMN,HOLMSUND,0.8673973367030156
PALDISKI,KOKKOLA,0.8673861100479375
MUUGA,SAINT PETERSBURG,0.8673387001810124
SIMRISHAMN,HELSINGÖR,0.8671637716294945
LÅNGNÄS,UUSIKAUPUNKI/NYSTAD,0.8670064337529872
SAINT PETERSBURG,LULEÅ,0.866982651057602
Gocek,Anamur,0.8669128385900425
FREDRIKSHAMN,TALLIN,0.8669030285578486
KIEL,PIETARSAARI,0.8668652815700921
HARAHOLMEN,UST-LUGA,0.8668345086910946
VISBY,OSKARSHAMN,0.8668273506665028
FALKENBERG,VYSOTSKI,0.8667894596090764
SIMRISHAMN,BROFJORDEN,0.8663870909166215
TRELLEBORG,PORI/MÄNTYLUOTO,0.8661362688223523
MUUGA,HUDIKSVALL,0.8658592077974393
HOLMSUND,ÖREGRUND,0.8658528037632399
STRÖMSTAD,VYSOTSKI,0.8658447529815588
Amorgos,Kos,0.8658358205562385
Marmaris,Gulluk,0.8657536773946306
YSTAD,TALLIN,0.865737520137427
LANDSKRONA,HELSINKI/HELSINGFORS,0.8657147205832936
SIMRISHAMN,KEMI,0.8656972054746577
VENTSPILS,HARAHOLMEN,0.8656464326580177
GRISSLEHAMN,VENTSPILS,0.8656213508320895
SILLAMÄE,SÖDERHAMN,0.8656208544039115
MALMÖ,RONEHAMN,0.8656127049948877
KEMI,RAAHE,0.8655483032805836
HARAHOLMEN,KLINTEHAMN,0.8653045016751381
PALDISKI,HARAHOLMEN,0.865130024208912
VARBERG,LOKSA,0.8650871837234806
HANKO/HANGÖ,GRISSLEHAMN,0.8650705714806062
SKUTSKÄR,SAINT PETERSBURG,0.8650352267974657
HANKO/HANGÖ,LÅNGNÄS,0.8649958689636368
OXELÖSUND,HÄRNÖSAND,0.8649103543537096
YSTAD,SKELLEFTEHAMN,0.8647103565190762
VÄSTERVIK,KOVERHAR,0.8644881748176533
MARIEHAMN,LOKSA,0.8644328455037059
PIETARSAARI,ÅHUS,0.8643842179565532
HELSINGBORG,HELSINKI/HELSINGFORS,0.8643641554479916
TAALINTEHDAS,KASKINEN,0.8642577530821268
Naxos,Patmos,0.8642171877882443
MARIEHAMN,VENTSPILS,0.8641649293299214
BROFJORDEN,VENTSPILS,0.8641103029818427
KÖPENHAMN,DEGERHAMN,0.864064098044173
Amorgos,Akdeniz,0.8638989027421141
KARLSHAMN,VAASA,0.8638697594466459
TAALINTEHDAS,LÅNGNÄS,0.8635938746678886
RONEHAMN,TALLIN,0.8635631367692355
KÖPENHAMN,SAINT PETERSBURG,0.8634578807454742
HELSINGÖR,SAINT PETERSBURG,0.8634200744515417
STORUGNS,VÄSTERVIK,0.8633283885059144
HANKO/HANGÖ,SÖLVESBORG,0.8632400066467688
FREDRIKSHAMN,DEGERHAMN,0.8632086577163426
SIMRISHAMN,LANDSKRONA,0.8630661992946116
LANDSKRONA,RONEHAMN,0.8628071212220284
NAANTALI/NÅDENDAL,LOKSA,0.862631574650641
HELSINKI/HELSINGFORS,GRISSLEHAMN,0.8625867250043783
KÖGE,SILLAMÄE,0.8625197115474268
SIMRISHAMN,MALMÖ,0.8624711132815105
Ashdod,Akrotiri,0.8623846138739871
VENTSPILS,LULEÅ,0.862278842107039
TALLIN,KUNDA,0.8622285361870653
RAUMA,RAAHE,0.8621846193569267
HOLMSUND,LOKSA,0.8621253054684197
SKÖLDVIK,PALDISKI,0.8620741919996427
RAUMA,ÅHUS,0.8620222495381012
KÖGE,DEGERHAMN,0.8619754583154242
HARGSHAMN,MARIEHAMN,0.8619740185307585
RONEHAMN,PIETARSAARI,0.8619617696460119
VARBERG,KUNDA,0.8618586121141226
VISBY,HALMSTAD,0.8618256379200909
TRELLEBORG,SKUTSKÄR,0.8618161855222211
MALMÖ,SILLAMÄE,0.8618144111918546
HALMSTAD,KUNDA,0.8617449989570064
RONEHAMN,MUUGA,0.8616787613385356
KÖGE,SAINT PETERSBURG,0.8616096226731906
Agnesberg,STRÖMSTAD,0.8615641251443532
HANKO/HANGÖ,KLINTEHAMN,0.8614754810955878
YSTAD,STRÖMSTAD,0.8614632805432234
VISBY,BROFJORDEN,0.8612023530582336
PIETARSAARI,KALAJOKI,0.8611457675616085
MARIEHAMN,ÖREGRUND,0.8611317682037793
TAALINTEHDAS,HARAHOLMEN,0.8610855439022554
HELSINGÖR,DEGERHAMN,0.861075066160071
STOCKHOLM,Bar,0.8610676989996915
STOCKHOLM,Zelenika,0.8610676972768654
TRELLEBORG,OXELÖSUND,0.8609865822371383
SIMRISHAMN,TORNIO,0.8609495068285444
RAUMA,OSKARSHAMN,0.8608219938432872
HARGSHAMN,OULU,0.8608033707336156
VISBY,STORUGNS,0.8607866797105825
Erdek,Novorossiysk,0.8607782879234596
KÖPENHAMN,VENTSPILS,0.8607581284166868
RAAHE,UUSIKAUPUNKI/NYSTAD,0.8607031748151747
YSTAD,LULEÅ,0.8606969310693257
HELSINGBORG,RONEHAMN,0.8606533350935744
Ambarli,Varna,0.860651148640457
HARGSHAMN,SKELLEFTEHAMN,0.8604404715313556
HALMSTAD,HUDIKSVALL,0.8604202600133709
Mersin,Latchi,0.8603908154520102
HELSINKI/HELSINGFORS,MARIEHAMN,0.8603513450789392
KIEL,SÖLVESBORG,0.8603086566665228
GRISSLEHAMN,SKÖLDVIK,0.8598912417670895
MALMÖ,DEGERHAMN,0.8597619078086661
TAALINTEHDAS,KUNDA,0.8596707650762649
Syros (Syra),Patmos,0.8596400988474433
MUUGA,MARIEHAMN,0.8595989650009428
Itea,Otranto,0.8595637634122142
Tuapse,Burgas,0.8595328641129407
SÖLVESBORG,HUDIKSVALL,0.8595158838496816
PIETARSAARI,SKÖLDVIK,0.8594608235393495
Ashdod,Hadera,0.8593500649545409
HELSINKI/HELSINGFORS,LULEÅ,0.8592229687248666
YSTAD,RAUMA,0.8591653172421493
SIMRISHAMN,HELSINGBORG,0.8591374459659464
HELSINKI/HELSINGFORS,MUUGA,0.859134026158625
PRIMORSK,TORNIO,0.8591322360211042
HELSINKI/HELSINGFORS,HÖGANÄS,0.8590093740879148
KÖGE,VENTSPILS,0.8589613309790795
OSKARSHAMN,HARAHOLMEN,0.858956580452437
VENTSPILS,SKELLEFTEHAMN,0.858935718837198
HARGSHAMN,TORNIO,0.8588671389215531
VÄSTERVIK,HOLMSUND,0.8588663589057817
PIETARSAARI,VENTSPILS,0.8587772841097308
OSKARSHAMN,GRISSLEHAMN,0.8586203786009834
Limni,Varna,0.8585264192390103
BROFJORDEN,KLINTEHAMN,0.8585224590906788
PIETARSAARI,LOKSA,0.8582842331877825
YSTAD,GRISSLEHAMN,0.8582524413266901
KEMI,SILLAMÄE,0.8581318351276549
Parainen,OULU,0.8581301723195992
MALMÖ,SAINT PETERSBURG,0.8581136442070763
HÖGANÄS,SILLAMÄE,0.8580345699002206
Eckerö,MUUGA,0.8577656176390717
HANKO/HANGÖ,FREDRIKSHAMN,0.8577289958275617
HELSINKI/HELSINGFORS,HARAHOLMEN,0.8577128845913367
SKÖLDVIK,NAANTALI/NÅDENDAL,0.8576811783874744
HELSINKI/HELSINGFORS,SKELLEFTEHAMN,0.8576393797865459
MUUGA,OULU,0.8574362254692725
KARLSHAMN,PIETARSAARI,0.8574118460780362
GRISSLEHAMN,MUUGA,0.8573895908662736
Eckerö,NAANTALI/NÅDENDAL,0.857170215487577
HELSINGÖR,VENTSPILS,0.8571377856938259
SIMRISHAMN,GRISSLEHAMN,0.857016878553224
MALMÖ,KLINTEHAMN,0.8569992581311564
Sariyer,Burgas,0.8569502912543464
SIMRISHAMN,HARAHOLMEN,0.8567984964885589
